F_UserName,User_nIdx,F_Comment,conad,guide,cola,ocgnn,dmgd
士多啤梨屁,890,哈哈哈哈来吃ACG的瓜[笑cry][笑cry][笑cry][笑cry] （这个抄袭的也太司马了吧,0,0,0,0,0
糖葫芦不酸吖,884, ,0,0,0,0,0
小夏i22633,1977,原神对线群，你行你就来，755953800,0,0,0,0,0
DoctorDax,1713,真丢人，垃圾,0,0,0,0,0
杉吾史吾,1171,太恶心人了,0,0,0,0,1
杉吾史吾,1171,脏东西,0,0,0,0,1
一个满格的wifi,1851,永远不要理会谣言与重伤,0,0,0,0,0
Enlien丶,1866,垃圾游戏,0,0,0,0,1
Enlien丶,1866,还没凉？,0,0,0,0,1
袁yy06119,2122,米哈游没有妈,0,0,0,0,0
inxxk236,2475,东半球最强法务部联合腾讯南山法院请求一战!,0,0,0,0,0
惊讶ghia,1081,图片评论,0,0,0,0,0
成承承承承承承承,1299,米卫兵上线[doge]期待无能狂吼[污][污],1,0,0,1,0
东南亚大马猴子,604,呸,0,0,0,0,0
白圭君,329,图片评论,0,0,0,0,0
好像喝奶茶,2043,还原神作，恶心人,0,0,0,0,0
兔兔谈谈,2169,除了口嗨，你们还能干什么[挖鼻],0,0,0,0,1
兔兔谈谈,2169,一个7年的游戏公司，下面这些说的我[偷笑],0,0,0,0,1
兔兔谈谈,2169,真觉得你们烦了,0,0,0,0,1
兔兔谈谈,2169,pv碰瓷是b站传出来的,0,0,0,0,1
兔兔谈谈,2169, ,0,0,0,0,1
三三一L,1714,加油迷糊游 希望你们早日倒闭,0,0,0,0,0
水无抈流歌,2421,要脸吗要脸吗要脸吗,0,0,0,0,1
水无抈流歌,2421,求求你快点被起诉打不过官司的那种[嘻嘻][嘻嘻],0,0,0,0,1
水无抈流歌,2421,米卫兵：微博人均版权卫士？ b站：米卫兵的家,0,0,0,0,1
水无抈流歌,2421,[疑问]抄袭不能骂？,0,0,0,0,1
水无抈流歌,2421,反正我现在也不打算说什么了[doge],0,0,0,0,1
水无抈流歌,2421,[doge],0,0,0,0,1
水无抈流歌,2421,[doge],0,0,0,0,1
水无抈流歌,2421,牛逼,0,0,0,0,1
水无抈流歌,2421,能不能清醒点啊！抛开嘴臭之外我们都是人，我们也是真的喜欢塞尔达这个游戏，你们能不能也想想我们，一个非常热爱的游戏被一个大公司抄袭了。如果是你你是什么想法[费解]建议你们都双面看清事况再说话吧,0,0,0,0,1
水无抈流歌,2421,人家说要砸：口嗨 砸了：神经病[疑问],0,0,0,0,1
水无抈流歌,2421,搞得好像我们可以一样[哼]但是抄袭就是不对啊。我们除了口嗨还能干嘛，他不抄袭我们会那么恶心他吗。你这样说道德绑架啊[怒],0,0,0,0,1
水无抈流歌,2421,ps4:他们给的钱实在是太多了,0,0,0,0,1
水无抈流歌,2421,[费解][费解],0,0,0,0,1
逢坂英14380,2473,和东半球最强法务部对线？,0,0,0,0,0
酱腌绯玉丸,1957,也许评论区的都是塞尔达玩家吧,0,0,0,1,1
酱腌绯玉丸,1957,吃瓜,0,0,0,1,1
小唐Thomas,887,要点脸不？,1,0,0,0,0
逆天围脖_,147,"技术牛逼,但策划死妈????????????裁缝作品?",0,0,0,0,0
阴气阴湿阴险少女,2619,你马没了,0,0,0,0,0
谜样神君,966,美术风格...还有战斗画面...真的...巨像塞尔达...结合另一部手游看，米哈游同时面对两个争议问题：1.一致的游戏模式改写剧本和美术风格算不算抄袭；2.一致的美术风格改写剧本和部分游戏模式算不算抄袭,0,0,0,0,0
魔化铭文Tisiphone,522,你就告诉我  会不会有氪金系统！,0,0,0,0,0
NOBO哒,774,恶心，恶心啊，恶心死了，恶心！,0,0,0,1,0
星野爱弋,2752,建议上架ns骑脸输出[太开心],0,0,0,0,0
--领衔主演--,65,居然没有《异度神剑》的影子，莫非奶刃团不配被模仿？？？差评,0,0,0,0,0
元气燃烧卡路里,2488,   游戏全网抵制真的运行的下去？？？,0,0,0,0,0
Chersan_,454, ,0,0,0,0,0
想变白的天长,648,到底是给索尼塞了多少红包。。,0,0,0,1,0
刘贝贝er,1240,丢中国人的脸,0,0,0,1,0
打死那个沢学家61589,2668,有本事你上ns,0,0,0,0,0
MC不好玩QAQ_772,1517,为啥不送ns？歧视任天堂？,0,0,1,0,0
静谧西林,293,祝原神暴死[鼓掌],0,0,0,0,0
烟花飞渡似水流年61558,1626,期待一波不知道什么配置可以带。。。。。。,0,0,0,0,1
烟花飞渡似水流年61558,1626,很明显，米哈游动到大佬的蛋糕了。。。还有晚上人的脑子真的是一个人长大的,0,0,0,0,1
烟花飞渡似水流年61558,1626,因为网络巨婴的脑子已经被水军完全带这跑了,0,0,0,0,1
Airshuaishuai,265,蠢,0,0,0,1,0
Vincent___威少,781,  ,0,0,0,0,0
仮面ZORO,1436,别把这种烂作跟塞尔达相提并论，抄都抄差原作十万八千里,0,0,0,0,0
逃跑到月球后发现,1336,原来你送ps4pro是这意思[二哈][二哈]d区,0,0,0,0,0
C纯属娱乐,1507,抄袭狗  米哈游,0,0,0,0,0
lucks00,1590, ,0,0,0,0,0
彼方桑-k,1198,米哈游真特么有你的[吐][吐],0,0,1,0,0
阿桑奇求武器,2336,给我台ns？,0,0,0,0,0
Mountain-E,317,乔碧罗请求代言,0,0,0,0,0
夏日追阴,2658,搭配起来非常的不合适，很别扭没发现?地图的画风不适合人物的画风，人物的画风不适合滑跑的姿势。,0,0,0,0,0
无语PK,157,这草地……这气流……这他妈,0,0,0,0,0
呦西呦YUki,2568,这次我康康那些键盘侠敢去搞事的[吃瓜],1,0,0,0,0
采蘑菇的我是谁1234,2021,上ps4了，加油，把号翻出来了，就为了挺你,0,0,0,1,0
银羽是画渣,1107,真建议在公测前可以多加点原创内容，改掉一些特效的表现，希望公测的时候给一种换了游戏的感觉，被骂了那么久，做人还是要有点骨气。不要厚着脸皮装死一直到公测。,0,0,0,1,0
vic豹,1497,  谢谢老板[二哈],0,0,0,0,0
呵呵呵呵不了情_01,1858,如何一分钱不花吧一个游戏宣传出去[允悲],0,0,0,0,0
Ahtaler,2549,居然有PC！原神加油，米哈游冲冲冲！,0,0,0,0,0
库-丘林_Alter,1319,所以说有没有去烧米忽悠的 搞快点,0,0,0,0,0
bingo4665,2322,塞尔达抄袭原神，建议你们立刻组织法务对任天堂提起诉讼[太开心],0,0,0,0,0
唯爱绝殤,2366,能给我内测资格么求你了我真的想玩……！,0,0,0,0,0
米卫兵没有马76320,2745,米卫兵 没有妈 尤其是 ,0,0,0,0,0
米卫兵没有马76320,2745,害 我是真的服辣 米卫兵 属实可怕 偷图强行给自己找牌面  我玩过塞尔达传说黄昏公主直到野炊熬 我玩过鬼泣345熬 我玩过AC全系列熬 一张从复苏神庙刚出来的图这是玩过？一张毫无意义的鬼泣5截图 明眼人一看就是偷的图 我服辣 ,0,0,0,0,0
Kehan_Zhang,2528,继续加油抄出更厉害的屎喂你的米卫兵垃圾玩家吧，相信你们可以,0,0,0,0,0
Kehan_Zhang,2528,抄袭大厂的护短狗你妈 必死,0,0,0,0,0
Rmbaci,1250,我们项目组立项之后一年都没有进展 自从玩了塞尔达之后茅塞顿开[兔子],0,0,1,0,1
Rmbaci,1250,那些洗地的米卫兵 能不能爪巴 看的爷要吐了,0,0,1,0,1
Rmbaci,1250,咱也别骂了 摆明就是碰瓷营销 那些人喜欢吃这口屎就让他们吃呗 他们认为冰淇淋和屎长的一样[太开心],0,0,1,0,1
Rmbaci,1250,米卫兵又来云游戏了？ 云通关？,0,0,1,0,1
Rmbaci,1250,我宣布米卫兵们没有妈,0,0,1,0,1
Rmbaci,1250,你错了这是17年的,0,0,1,0,1
Rmbaci,1250,对不起我用手机 我也有NS 我出门照样带着玩 坐地铁的时候掏出来玩塞尔达传说[太开心] 不像你们玩个还 原神 作的游戏,0,0,1,0,1
Rmbaci,1250,你好意思把我育碧大哥搬出来？ 脑残我问你玩过育碧的游戏没有,0,0,1,0,1
十玄子,2399,跳票警告,0,0,0,0,0
忘掉梦想的愚蠢地球人,326,日常一问，你令天还没垮吗？抄袭狗～[太开心][太开心],0,0,0,0,0
宋氏夜型鱼,1711,苹果和Windows系统都是抄袭的施乐，说是照搬也不为过，求求你们别用Windows了好8,0,0,0,0,0
kono呱呱岛,226,按到这么多人在骂原神舒服了,0,0,0,0,1
kono呱呱岛,226,恶臭行为，妈死了,0,0,0,0,1
青春纪念12138,2266, ,0,0,0,0,0
冰茶_Hunter,988,抄袭司马,1,0,0,0,0
_Drm丶梦想,1516,啥时候出。 ,0,0,0,0,0
害怕眨眼睛,1610,怎么，国内盗版时代过去了，现在开始抄袭时代了吗？你们还想不想其他好游戏自带汉化了？任天堂当时因为什么退出国内市场的你们心里没点数？,0,0,0,1,0
咕王永不服输,2249,真为国产游戏悲哀。。。。 我一个玩家都为此羞愧你们居然还洋洋自喜。。。,0,0,0,0,0
-豬咪日記-,2431,观望等结果,1,0,0,0,0
桃之夭夭85427,2734,安卓服什么时候才能上线啊！,0,0,0,0,0
潇章至极,2305,哈哈呵呵,0,0,0,0,0
M善泽吧,2157,不用挣了，出了之后，我们该玩还玩，只要不倒咱就玩呗。争来争去没意义，怎么，还非得让我们玩日本的，游戏？？还非得买什么ns？对对对，你们有钱。真的是，中国发什么，外国人称赞，却每次都是国内人在那里吵吵，说这不干，说那不好，也是醉了。,0,0,1,1,0
本熊与曦,1755,哈特诺海还行,0,0,0,0,0
命君行道,2125,设什么游戏玩我无聊死了,0,0,0,0,1
命君行道,2125,什么时候可以玩啊,0,0,0,0,1
澜言heir,2484,真像塞尔达,0,0,0,0,0
风一样的小阿呆,1117,啥时候让我玩,0,0,0,0,1
风一样的小阿呆,1117,  我也想要激活码呜呜呜,0,0,0,0,1
黄金粉皮鼠,1936,投了多少钱 有没有花精力在做游戏啊  干嘛要抄袭啊，难道以后说中国游戏全靠抄吗,0,0,0,1,0
要不要和我扳手腕81282,2635,我只想早点玩到这款游戏  不管他抄没抄袭,0,0,0,0,0
Silvercrown丶银冠,2267,正义的我不能坐视不管了.jpg,1,0,0,0,0
江户川帅毛,1680,麻烦回炉重做，中国开发组丢不起这个脸,0,0,0,1,0
wjc59473,2731,我想玩啊 啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,0,0,0,0,1
wjc59473,2731,视频不就是预告吗,0,0,0,0,1
wjc59473,2731,中奖是不可能的,0,0,0,0,1
wjc59473,2731,中奖是不可能的这辈子都不可能,0,0,0,0,1
任胖AWSL,233,快2测吧！,0,0,0,0,1
任胖AWSL,233,哈哈哈 画质好啊,0,0,0,0,1
网友牙飞飞,2472,你们真当没人玩过塞尔达…,0,0,0,0,0
ringringhappy_666,1269,画面是我喜欢的类型，挺想玩的[二哈][二哈][二哈],0,0,0,0,0
北珂23333,2727,ps4呵呵,0,0,0,1,0
顾北青烟寒,2156,管他们说啥的，好玩就玩啊，我玩啥游戏还要征求他们意见咋滴，我上大学读研工作娱乐不我自己怎么喜欢怎么来，他们几句不疼不痒的话还能影响到我么，自以为喷别人很爽，实际人家压根没放在心上，或者看都没看到，我过我自己的生活，喷子关我鸟事，何况很多喷子生活比我差多了，应该同情他。,0,0,0,0,0
喵诗人nya,1906,反正有塞尔达续作玩，谁玩你这垃圾，没648能玩？,0,0,0,1,1
喵诗人nya,1906, ,0,0,0,1,1
喵诗人nya,1906,  快来管管他们，抄袭塞尔达,0,0,0,1,1
喵诗人nya,1906,你玩塞尔达不能证明他抄袭就是对的,0,0,0,1,1
Fashion你们不懂,1961,PS4上玩旷野之息指日可待[允悲][允悲][允悲][允悲],1,0,0,0,0
书上的河,1056,十分喜欢这款游戏。,0,0,0,0,0
一般通过咸鱼,1603,在？为什么不抽ns？连爹都不认了？,0,0,0,0,0
社会军规二十三,111,该改的地方就该吧。别回头等东半球最强法务部的律师函上门就好玩了。你说例子……之前某只猫已经身体力行验证了。,0,0,0,0,0
麻吉麻-,1327,希望游戏暴死[污],0,0,0,0,0
qwepoizxcmnbv,1845,吐痰[太开心],0,0,0,0,1
qwepoizxcmnbv,1845,在？塞尔达出续作了[太开心],0,0,0,0,1
qwepoizxcmnbv,1845,你和另一个水军发的一样[嘻嘻]建议删了,0,0,0,0,1
喔闷骇行吧,1235,搞不明白，如果真抄袭任天堂自然会通过法律途径追究责任，结果现在任天堂还没动静，玩家先作出判决了，有点厉害,0,0,0,0,0
神女控5542376338,1574,  期待安卓开测,0,1,0,0,0
薄荷巴乔,692,在b站在贴吧一直都只是看着别人玩塞尔达，真的是不错佷想玩，问题是没主机，前两天才知道有 原神 这一回事，手机上能玩和塞尔达一样的游戏把我高兴坏了，这下可圆梦了，希望别让我等太久！,0,0,0,0,1
薄荷巴乔,692,在b站在贴吧一直都只是看着别人玩塞尔达，真的是不错佷想玩，问题是没主机，前两天才知道有 原神 这一回事，手机上能玩和塞尔达一样的游戏把我高兴坏了，这下可圆梦了,0,0,0,0,1
薄荷巴乔,692,难道你不用手机吗，在手机上可以玩到和塞尔达一样的游戏不好吗，难道你每天带着主机出门吗，你不喜欢就不要影响喜欢的人，(手机上能玩塞尔达一定买，问题是可能吗),0,0,0,0,1
Y口十子,7,希望制作人员全家升天,0,0,0,0,0
Y口十子,7,动作有必要全部照搬？走路姿势也有必要去抄尼尔？自己做一套不是原创？那你告诉我什么叫原创？,0,0,0,0,0
Y口十子,7,来来来，你说哪些游戏？愚蠢真是可怕,0,0,0,0,0
想要一直开心真的是太难了,2184,在这随便喷，麻烦有的人别因为原神抄袭就跑到崩崩崩那无脑黑，恶心人,0,0,1,0,0
sirsirssirr,2233,为啥奖品不是switch啊？,0,0,0,0,0
flag之王也不想立flag,1898,不觉得可耻吗,0,0,0,0,0
Morgana_5,163,真的好丢人啊,0,0,0,0,0
心事说给影子听_20210,2329,多久上线呢,0,0,0,0,0
良友人_,1741,我对抄袭什么的并不在意，也不是什么游戏的脑残粉，游戏做好我玩好就行了，那些整天说抄袭怎么怎么样的出来后别玩啊，别真香啊[doge],0,0,0,1,0
简直日了狗了,587,扫墓,0,0,0,0,0
爱童不泯,875,后续发展与非: 一，正式版和pv一样，那你们的策划执行团队也太该考虑下分类成什么垃圾的问题了，核心玩法可以借鉴，但你至少有自己的创意在里面，直接缝合怪可太优秀了！ 二，正式版和pv完全不是一款产品，那你们的公关推广团队也太粪了，靠恶心人来炒热度简直是下限。 两者都有？真特么可以呀米裁粪！,0,0,0,0,0
别开腔_自己人,2145,实在找不到好抄袭的  建议你多看看国内动作电影  比如：武器可以用笛子啊什么的   懒得开创 抄现成的 不好  实在没点子  开放玩家有奖征集   好的游戏不怕玩家等待   赶紧改吧   之前的白抄了,0,0,0,0,1
别开腔_自己人,2145,你怕是没看到原神传说：中国人之息,0,0,0,0,1
别开腔_自己人,2145,索尼拿米哈游当枪使,0,0,0,0,1
别开腔_自己人,2145,emmmm 关注的ig 崩三居多  你为啥不关注点索尼要出啥游戏呢,0,0,0,0,1
别开腔_自己人,2145,国产游戏还能再外？那和盗版有啥区别,0,0,0,0,1
别开腔_自己人,2145,然后米哈游拿粉丝当枪使,0,0,0,0,1
别开腔_自己人,2145,不氪金算我输,0,0,0,0,1
别开腔_自己人,2145,说实话 鄙视链存在很久了,0,0,0,0,1
别开腔_自己人,2145,还有pc ps4,0,0,0,0,1
本同学不喝可乐,1186,脸呢,0,0,0,0,0
星殇不悔,2552,如果不是冒出来这么一款手游，我都不知道有塞尔达这另一款游戏，话说，你知道吗,0,0,0,1,0
冰白__,974,特地围观，瞧瞧这是人干的事吗……,0,0,0,0,0
米卫兵是脑瘫,628,米哈游是什么，米田共舔狗的化粪池[大便][大便][大便],0,0,0,1,1
米卫兵是脑瘫,628,米哈游米田共没毛病！,0,0,0,1,1
U1qui0rra,1846,国产游戏 玩你麻痹[嘻嘻],1,0,0,0,0
给贫道来碗酒,113,药店碧莲吧你们可,0,0,0,0,0
柳树树76,926,滚,0,0,0,0,0
善良温柔又纯洁的鹤叔叔,1607,  已经完全不要脸了,0,0,1,0,0
double_damn,1297,太恶心了,0,0,0,0,0
秋雨夜阑,2652,加油[肌肉],0,0,0,0,0
昵称6785,1724,粪池,0,0,0,0,1
昵称6785,1724,呕，恶臭,0,0,0,0,1
QWDFRE,1323,抽ps4啊？ 能不能把ps4换成switch？再加一张《塞尔达 荒野之息》的游戏卡 这样我就可以提前玩到你们呕心沥血制作的国产精品了,0,0,0,0,0
QWDFRE,1323,他们不是做到了 他们是抄到了,0,0,0,0,0
QWDFRE,1323,这可能是大部分人的想法[笑哭了],0,0,0,0,0
你怎么可以吃猪肉,2452,那些反问句问抄了什么的米卫兵，这游戏完美还原你妈出殡现场[嘻嘻] 懂？,0,0,0,0,1
你怎么可以吃猪肉,2452,还抄了尼尔谢谢,0,0,0,0,1
你怎么可以吃猪肉,2452,刚出价格为199谢谢，后面跳的412，这也是se被骂的原因,0,0,0,0,1
你怎么可以吃猪肉,2452,我宣布，本楼中里面的米卫兵明天在殡仪馆火化八折起[嘻嘻],0,0,0,0,1
你怎么可以吃猪肉,2452,哎呀，真是两头忙呢，一边忙着舔真主一边忙着和正常人对线，真是辛苦你了哦[太开心]。在此忠心祝愿你能大火洗地成功，届时大家会许愿你火化入土一条龙服务八折优惠。,0,0,0,0,1
你怎么可以吃猪肉,2452,围育救米过时了，你带便盖饭没得吃了[嘻嘻],0,0,0,0,1
_鄧建安,330,策划又出来送妈了,0,0,0,0,0
写作文的小头儿子,751,[竖中指]国产游戏终于走出了抄袭之路[竖中指]  [竖中指] 直接跌入100%复刻的深渊[竖中指],0,0,1,0,0
