Label,user_nIdx,UserName,Description,DescriptionLen,SpecialChar,UserGender,UserFan,UserFollow,UserWeibo,UserVerified,LoyalFan,Vip
5,258,MR_YGL,1.0,23.0,3.0,1.0,228.0,859.0,1054.0,0.0,0.0,0.0
2,259,-一尾流鸢-,1.0,26.0,5.0,0.0,470.0,1048.0,66.0,0.0,0.0,0.0
1,260,OoooneDay,1.0,10.0,3.0,1.0,81.0,132.0,57.0,0.0,0.0,0.0
5,261,麒星兔照,1.0,4.0,0.0,1.0,2060.0,8068.0,76350.0,0.0,0.0,1.0
0,262,好大的一块豆腐,0.0,0.0,0.0,1.0,152.0,954.0,1862.0,0.0,0.0,0.0
3,263,王者战魂5不屈,1.0,6.0,1.0,1.0,50.0,61.0,67.0,0.0,0.0,0.0
3,264,法老只因_,1.0,8.0,2.0,1.0,95.0,244.0,2265.0,0.0,0.0,0.0
3,265,Airshuaishuai,1.0,16.0,3.0,1.0,182.0,335.0,655.0,0.0,0.0,0.0
2,266,默默依风,1.0,30.0,2.0,0.0,70.0,316.0,510.0,0.0,0.0,0.0
1,267,里几,1.0,3.0,0.0,1.0,3315.0,371.0,422.0,1.0,0.0,0.0
4,268,风中摇曳zzzas,0.0,0.0,0.0,1.0,255.0,415.0,1238.0,0.0,0.0,0.0
3,269,建建森,1.0,8.0,3.0,1.0,725.0,674.0,5886.0,0.0,0.0,0.0
0,270,赤与蓝之神,0.0,0.0,0.0,1.0,93.0,664.0,19832.0,0.0,0.0,0.0
0,271,vivi去何方,0.0,0.0,0.0,0.0,39.0,985.0,4206.0,0.0,0.0,0.0
2,272,十元就是一道光呀,0.0,0.0,0.0,0.0,213.0,99.0,566.0,0.0,0.0,0.0
1,273,Sapphire_Dias_Phoenix,1.0,50.0,11.0,1.0,551.0,315.0,6600.0,0.0,0.0,0.0
3,274,米斯特旺旺,1.0,4.0,1.0,1.0,2332.0,190.0,760.0,0.0,0.0,1.0
5,275,true-lcy,0.0,0.0,0.0,0.0,367.0,697.0,1061.0,0.0,0.0,0.0
0,276,neko君,0.0,0.0,0.0,1.0,707.0,443.0,9227.0,0.0,1.0,0.0
5,277,DIEE_HAHAHA,0.0,0.0,0.0,1.0,917.0,846.0,10512.0,0.0,0.0,0.0
2,278,你好鬼厉先生,1.0,9.0,0.0,0.0,336.0,1006.0,1768.0,0.0,1.0,0.0
5,279,喵咪北胞,1.0,5.0,1.0,1.0,3162.0,1122.0,1637.0,0.0,0.0,0.0
1,280,克鲁希斯,1.0,31.0,2.0,1.0,9.0,60.0,146.0,0.0,0.0,0.0
1,281,社畜寻酱,1.0,10.0,0.0,0.0,577.0,262.0,9265.0,0.0,0.0,1.0
3,282,TENQEI,1.0,27.0,1.0,1.0,384.0,668.0,1496.0,0.0,0.0,1.0
3,283,Tsukikazu,1.0,12.0,5.0,1.0,144.0,100.0,4701.0,0.0,0.0,1.0
5,284,奥斯特洛夫斯渣,1.0,7.0,1.0,1.0,386.0,184.0,78.0,0.0,0.0,0.0
3,285,悠风麻薯,1.0,7.0,0.0,1.0,248.0,1301.0,6599.0,0.0,0.0,0.0
1,286,屎迪G,1.0,7.0,0.0,0.0,293.0,1901.0,10938.0,0.0,0.0,0.0
1,287,Sevemile,1.0,17.0,0.0,1.0,301.0,266.0,744.0,0.0,0.0,0.0
3,288,用户523650012,1.0,4.0,2.0,1.0,423.0,686.0,18868.0,0.0,0.0,0.0
3,289,_L_z_h,1.0,14.0,1.0,1.0,813.0,450.0,5989.0,0.0,0.0,0.0
3,290,魔都dlj,1.0,9.0,1.0,1.0,351.0,190.0,403.0,0.0,0.0,1.0
2,291,SakuraTREEx,0.0,0.0,0.0,0.0,176.0,460.0,1008.0,0.0,0.0,0.0
1,292,WimJimLeung,1.0,14.0,2.0,1.0,316.0,395.0,2362.0,0.0,1.0,0.0
3,293,静谧西林,1.0,3.0,0.0,1.0,104.0,389.0,395.0,0.0,0.0,0.0
2,294,班西的面具,1.0,14.0,1.0,0.0,213.0,2207.0,4124.0,0.0,0.0,1.0
1,295,·李鲤鲤·,1.0,0.0,23.0,0.0,412.0,160.0,4075.0,0.0,0.0,0.0
3,296,STEAL_WATAME,1.0,4.0,8.0,1.0,247.0,1687.0,13327.0,0.0,0.0,1.0
1,297,RRRRRRRRRRRRR个锤子神,1.0,4.0,4.0,1.0,408.0,928.0,9392.0,0.0,0.0,1.0
5,298,王阿口Echo0O,1.0,10.0,3.0,0.0,512.0,585.0,2316.0,0.0,0.0,0.0
1,299,桐人·MickeyChan,1.0,9.0,3.0,1.0,2689.0,2235.0,25449.0,1.0,0.0,1.0
0,300,EverRays_,0.0,0.0,0.0,1.0,3001.0,250.0,582.0,0.0,0.0,0.0
3,301,小凉小凉不欠打,1.0,18.0,1.0,1.0,78.0,243.0,1635.0,0.0,1.0,0.0
1,302,打游戏的小李,1.0,12.0,0.0,1.0,13.0,58.0,14105.0,1.0,1.0,0.0
4,303,迷路的胖哒,0.0,0.0,0.0,1.0,104.0,205.0,366.0,0.0,0.0,0.0
3,304,Tw_Himm,1.0,7.0,1.0,1.0,9235.0,532.0,750.0,0.0,0.0,0.0
0,305,一只红中君丶,0.0,0.0,0.0,1.0,15.0,115.0,31.0,0.0,0.0,0.0
1,306,恍光,1.0,8.0,1.0,0.0,4217.0,1662.0,786.0,1.0,0.0,0.0
5,307,有才Keith,1.0,4.0,1.0,1.0,606.0,169.0,3310.0,0.0,1.0,0.0
2,308,把浪漫留给风,1.0,5.0,0.0,0.0,85.0,753.0,2616.0,0.0,0.0,0.0
2,309,一点风吹草动____,1.0,0.0,3.0,0.0,117.0,366.0,1008.0,0.0,1.0,0.0
2,310,还是那个皮皮呀,1.0,32.0,10.0,0.0,419.0,1792.0,25784.0,1.0,0.0,1.0
3,311,RJ7欣,1.0,39.0,5.0,1.0,1171.0,365.0,912.0,0.0,0.0,0.0
1,312,Hi洪双喜,1.0,8.0,0.0,0.0,4240.0,959.0,13421.0,1.0,0.0,0.0
4,313,泥头车师傅1,0.0,0.0,0.0,1.0,0.0,19.0,30.0,0.0,0.0,0.0
5,314,AkiAka666,0.0,0.0,0.0,1.0,204.0,275.0,563.0,0.0,0.0,0.0
1,315,貓與貓尋_inamin,1.0,3.0,1.0,1.0,120.0,225.0,1059.0,0.0,0.0,0.0
3,316,Kelater,1.0,11.0,2.0,1.0,763.0,2079.0,1174.0,0.0,0.0,0.0
3,317,Mountain-E,1.0,2.0,0.0,1.0,69.0,198.0,826.0,0.0,0.0,0.0
2,318,琴音是个小太陽,1.0,12.0,0.0,0.0,4823.0,458.0,5.0,0.0,0.0,0.0
1,319,他他达拉菲草莓味冰激凌凌凌凌,1.0,14.0,3.0,0.0,264.0,8319.0,34019.0,0.0,0.0,0.0
4,320,寒天黑糖,1.0,47.0,6.0,0.0,27567.0,353.0,3559.0,0.0,0.0,1.0
4,321,囊同学的老父亲,0.0,0.0,0.0,1.0,17.0,350.0,57.0,0.0,0.0,0.0
3,322,早睡早起桑,1.0,4.0,0.0,1.0,103.0,89.0,1466.0,0.0,1.0,0.0
2,323,柴柴汪_滚去打游戏啊,1.0,12.0,3.0,0.0,1152.0,986.0,25238.0,0.0,0.0,0.0
5,324,肥对行,1.0,0.0,1.0,1.0,522.0,349.0,5748.0,0.0,0.0,0.0
2,325,黄颖的黄n黄颖的颖,0.0,0.0,0.0,0.0,395.0,218.0,186.0,0.0,0.0,0.0
3,326,忘掉梦想的愚蠢地球人,1.0,7.0,1.0,1.0,595.0,303.0,4246.0,0.0,0.0,1.0
1,327,狼小灬灰,1.0,13.0,0.0,1.0,508.0,437.0,6115.0,0.0,0.0,0.0
3,328,简单复杂否,1.0,7.0,0.0,1.0,73.0,332.0,4815.0,0.0,0.0,0.0
3,329,白圭君,1.0,3.0,0.0,1.0,588.0,886.0,5994.0,0.0,0.0,0.0
3,330,_鄧建安,1.0,10.0,0.0,1.0,765.0,433.0,98.0,0.0,0.0,0.0
3,331,ronto终于改掉了名字,1.0,0.0,5.0,1.0,577.0,606.0,4718.0,0.0,0.0,0.0
4,332,连哄带蒙不要脸,0.0,0.0,0.0,1.0,15.0,48.0,147.0,0.0,0.0,0.0
2,333,_思琪姐姐,1.0,14.0,0.0,0.0,746.0,298.0,612.0,0.0,0.0,0.0
2,334,Candy嬌是熊孩子,1.0,18.0,3.0,0.0,591.0,498.0,6353.0,0.0,0.0,0.0
3,335,旅途_tou,1.0,55.0,12.0,1.0,82.0,195.0,1323.0,0.0,0.0,0.0
0,336,宅车,0.0,0.0,0.0,1.0,94.0,35.0,157.0,0.0,0.0,0.0
4,337,Hydra_CAT,0.0,0.0,0.0,1.0,201.0,1033.0,2065.0,0.0,0.0,0.0
1,338,饱饱的希希的机智哥哥,1.0,14.0,2.0,1.0,460.0,572.0,7030.0,0.0,0.0,0.0
1,339,团成个大球,1.0,3.0,3.0,0.0,563.0,2043.0,66001.0,0.0,0.0,0.0
1,340,Chen_Sn,1.0,2.0,0.0,1.0,872.0,199.0,2268.0,0.0,0.0,0.0
1,341,野鸭子与香烟,1.0,4.0,10.0,1.0,458.0,339.0,1108.0,0.0,0.0,0.0
0,342,yinglianqiang,0.0,0.0,0.0,1.0,136.0,115.0,716.0,0.0,0.0,0.0
4,343,雅客吸,0.0,0.0,0.0,1.0,423.0,921.0,545.0,0.0,0.0,0.0
1,344,PhoenixKira沈超,1.0,13.0,8.0,1.0,7783.0,2755.0,10582.0,1.0,0.0,1.0
3,345,饼哥萌点偏,1.0,25.0,1.0,1.0,766.0,1305.0,6733.0,0.0,0.0,0.0
0,346,薛定谔的邻居家的猫,0.0,0.0,0.0,1.0,455.0,369.0,4705.0,0.0,0.0,0.0
5,347,大杜老师15,1.0,6.0,1.0,1.0,408.0,191.0,1031.0,0.0,0.0,0.0
2,348,Kohak彡,1.0,2.0,1.0,0.0,478.0,236.0,621.0,0.0,0.0,0.0
0,349,zZjw0w,0.0,0.0,0.0,1.0,279.0,1101.0,404.0,0.0,0.0,0.0
3,350,何其坪,1.0,13.0,3.0,1.0,836.0,1563.0,7362.0,0.0,0.0,1.0
1,351,仁与梦,1.0,12.0,1.0,1.0,68.0,114.0,204.0,0.0,0.0,0.0
3,352,本凯西C,1.0,24.0,2.0,1.0,701.0,239.0,142.0,0.0,0.0,0.0
2,353,饼玉玉,1.0,36.0,0.0,0.0,1846.0,303.0,4840.0,0.0,0.0,1.0
3,354,鬼魅狂笑的老李,1.0,4.0,0.0,1.0,248.0,805.0,15573.0,0.0,0.0,0.0
3,355,孙哥儿在广州,1.0,0.0,1.0,1.0,401.0,2171.0,5955.0,0.0,0.0,0.0
1,356,安澈c,1.0,8.0,0.0,0.0,4138.0,540.0,726.0,0.0,0.0,0.0
3,357,Philipp_,1.0,8.0,1.0,1.0,438.0,185.0,1682.0,0.0,0.0,0.0
5,358,凛_水无月,1.0,8.0,1.0,1.0,445.0,451.0,165.0,0.0,0.0,0.0
3,359,三分归元气少年,1.0,10.0,0.0,1.0,111.0,152.0,2576.0,0.0,0.0,0.0
4,360,皮蛋熊,0.0,0.0,0.0,1.0,1900.0,984.0,3078.0,0.0,0.0,0.0
2,361,张不开嘴-,1.0,14.0,1.0,0.0,212.0,499.0,1940.0,0.0,0.0,0.0
0,362,D0uble_CheeseBurger,0.0,0.0,0.0,1.0,25.0,76.0,169.0,0.0,0.0,0.0
5,363,就不能全英文吗CS,1.0,11.0,1.0,1.0,612.0,505.0,299.0,0.0,0.0,0.0
1,364,Zzzeppelin,1.0,1.0,1.0,1.0,65.0,378.0,774.0,0.0,0.0,0.0
5,365,工口大灰,1.0,16.0,2.0,0.0,657.0,1659.0,6034.0,0.0,0.0,0.0
4,366,Messnow1,0.0,0.0,0.0,1.0,19.0,53.0,9.0,0.0,0.0,0.0
3,367,弐辛,1.0,16.0,1.0,1.0,12128.0,559.0,338.0,0.0,0.0,0.0
3,368,真呼名子,1.0,20.0,4.0,1.0,94.0,387.0,103.0,0.0,0.0,0.0
2,369,盐渍噜,1.0,4.0,0.0,0.0,172.0,424.0,3360.0,0.0,0.0,1.0
3,370,人生真是寂寞如雪啊x,1.0,12.0,1.0,1.0,251.0,296.0,5549.0,0.0,0.0,0.0
5,371,栗山未来厨,0.0,0.0,0.0,1.0,961.0,215.0,5730.0,1.0,0.0,0.0
2,372,啊一加一JOY,1.0,50.0,5.0,0.0,27344.0,1158.0,7771.0,1.0,0.0,1.0
1,373,徐小夏在夏倦,1.0,18.0,4.0,0.0,366.0,686.0,4170.0,0.0,0.0,0.0
0,374,willlee316,0.0,0.0,0.0,1.0,97.0,2515.0,798.0,0.0,0.0,0.0
5,375,改了名儿也像个水军,1.0,3.0,0.0,1.0,144.0,342.0,2935.0,0.0,0.0,0.0
5,376,好运爆棚女孩,1.0,19.0,1.0,0.0,430.0,5071.0,67278.0,0.0,1.0,0.0
1,377,花落潮鸣,1.0,9.0,0.0,1.0,45.0,103.0,30.0,0.0,0.0,0.0
5,378,少女不到80斤,1.0,12.0,8.0,0.0,1362.0,498.0,562.0,0.0,0.0,0.0
3,379,鸥洗恩,1.0,14.0,2.0,1.0,98.0,305.0,130.0,0.0,0.0,0.0
2,380,蓝猫是尼玛,1.0,7.0,1.0,0.0,1.0,75.0,266.0,0.0,0.0,0.0
1,381,穿拖鞋的烟,1.0,5.0,0.0,0.0,358.0,536.0,1571.0,0.0,0.0,0.0
3,382,打工鸡仔,1.0,4.0,1.0,1.0,186.0,846.0,7180.0,0.0,0.0,0.0
5,383,c不吃夜宵,1.0,5.0,0.0,1.0,270.0,955.0,6517.0,0.0,0.0,0.0
3,384,一名强者,1.0,8.0,0.0,1.0,38.0,74.0,21.0,0.0,0.0,0.0
4,385,ZAKI_2473,0.0,0.0,0.0,1.0,301.0,46.0,8.0,0.0,0.0,0.0
3,386,vegetaaaaaa_,1.0,9.0,0.0,1.0,1448.0,658.0,1656.0,0.0,0.0,0.0
1,387,巨巨巨巨巨巨巨巨蟹蟹,1.0,6.0,1.0,1.0,127.0,743.0,869.0,0.0,0.0,0.0
2,388,胖次三,1.0,6.0,2.0,0.0,254585.0,159.0,1829.0,1.0,0.0,1.0
2,389,CCMISSUUU,1.0,7.0,0.0,0.0,1062.0,2388.0,1083.0,0.0,0.0,1.0
3,390,王小花喵喵咪,1.0,5.0,1.0,1.0,237.0,326.0,953.0,0.0,0.0,0.0
1,391,凉粱,1.0,5.0,0.0,1.0,413.0,1558.0,3889.0,0.0,0.0,0.0
1,392,注销990011232,1.0,2.0,0.0,1.0,1359.0,1608.0,5318.0,0.0,0.0,0.0
0,393,好的收到嗯嗯,0.0,0.0,0.0,1.0,1275.0,394.0,387.0,0.0,0.0,0.0
2,394,洛洛洛Sevilos,1.0,16.0,1.0,0.0,193.0,363.0,346.0,0.0,0.0,0.0
2,395,天中有肆,1.0,4.0,1.0,0.0,165.0,304.0,1448.0,0.0,0.0,0.0
0,396,落秋禾杊,0.0,0.0,0.0,0.0,75.0,167.0,751.0,0.0,1.0,0.0
2,397,数据线纳豆奶奶,1.0,17.0,1.0,0.0,280.0,109.0,227.0,0.0,1.0,0.0
5,398,见猪师,1.0,4.0,0.0,1.0,144.0,440.0,4046.0,0.0,0.0,0.0
2,399,lu_luella,1.0,51.0,7.0,0.0,43.0,597.0,2055.0,0.0,0.0,0.0
1,400,17173轩辕,1.0,14.0,1.0,1.0,2736.0,462.0,897.0,1.0,0.0,0.0
0,401,向着太阳奔跑吧,0.0,0.0,0.0,1.0,236.0,102.0,1085.0,0.0,0.0,0.0
5,402,仙霞派代表,1.0,20.0,8.0,1.0,155.0,523.0,15656.0,1.0,0.0,1.0
2,403,吃橘子的布丁,0.0,0.0,0.0,0.0,159.0,315.0,12.0,0.0,0.0,0.0
5,404,喵了个咪喵喵喵喵,0.0,0.0,0.0,0.0,208.0,392.0,618.0,0.0,0.0,0.0
1,405,疯狂的小木人,1.0,53.0,7.0,0.0,231.0,303.0,330.0,0.0,0.0,0.0
2,406,不叫Cory叫叁秒,1.0,21.0,2.0,0.0,101.0,552.0,1179.0,0.0,0.0,0.0
2,407,Ohtani17,1.0,26.0,18.0,0.0,219.0,261.0,575.0,0.0,0.0,0.0
3,408,中空骰子,1.0,5.0,0.0,1.0,14.0,78.0,2.0,0.0,0.0,0.0
5,409,猪啊豪,1.0,9.0,1.0,0.0,482.0,1620.0,2650.0,0.0,0.0,1.0
5,410,微笑与暖风,1.0,25.0,3.0,1.0,238.0,249.0,374.0,0.0,0.0,0.0
1,411,heyjue,1.0,16.0,2.0,1.0,965.0,346.0,48912.0,0.0,0.0,0.0
1,412,DaftStone,1.0,2.0,0.0,1.0,195.0,167.0,1490.0,0.0,0.0,0.0
4,413,英灵丘比,0.0,0.0,0.0,1.0,48.0,121.0,166.0,0.0,0.0,0.0
0,414,丿丶面,0.0,0.0,0.0,0.0,69.0,268.0,1232.0,0.0,1.0,0.0
5,415,XiaoChoubbb,1.0,4.0,0.0,1.0,306.0,646.0,1399.0,0.0,0.0,0.0
2,416,百歌小天才,1.0,12.0,0.0,0.0,114.0,359.0,3658.0,0.0,0.0,0.0
3,417,_YukLung,1.0,16.0,2.0,1.0,1055.0,545.0,3461.0,0.0,0.0,1.0
1,418,一直用塞班不会玩安卓,1.0,7.0,5.0,1.0,96.0,424.0,1365.0,0.0,0.0,0.0
0,419,saber家今天的饭,0.0,0.0,0.0,1.0,74.0,151.0,295.0,0.0,0.0,0.0
1,420,鲜肉腊八饭,1.0,6.0,1.0,1.0,78.0,27.0,1238.0,0.0,0.0,0.0
3,421,庭叔-JACK,1.0,12.0,2.0,1.0,125.0,38.0,1126.0,0.0,0.0,0.0
2,422,-葉書,1.0,7.0,7.0,0.0,1743.0,1157.0,56.0,0.0,0.0,0.0
1,423,蔷薇真是rose,1.0,6.0,1.0,1.0,130.0,106.0,2340.0,0.0,0.0,0.0
3,424,AssassinCat_刺客猫,1.0,1.0,12.0,1.0,55.0,190.0,799.0,0.0,0.0,0.0
1,425,7K_FreeStyle,1.0,13.0,0.0,1.0,129.0,245.0,3402.0,0.0,0.0,0.0
2,426,小昭cxz,1.0,13.0,3.0,0.0,302.0,518.0,2288.0,0.0,0.0,0.0
5,427,不是曾老师,1.0,7.0,1.0,1.0,132.0,233.0,1179.0,0.0,0.0,0.0
3,428,黑云母wizone,1.0,5.0,0.0,1.0,306.0,537.0,10779.0,0.0,0.0,0.0
3,429,吴亚为,1.0,8.0,0.0,1.0,352.0,281.0,1645.0,0.0,0.0,0.0
5,430,Bladerunner_07,1.0,9.0,0.0,1.0,346.0,296.0,212.0,1.0,1.0,0.0
1,431,_阿楠_,1.0,54.0,1.0,1.0,857.0,989.0,18609.0,1.0,0.0,0.0
5,432,哎嗨呦拽,0.0,0.0,0.0,0.0,143.0,1121.0,2214.0,0.0,0.0,0.0
3,433,阿飘TinnedFish,1.0,35.0,9.0,1.0,307.0,418.0,4959.0,1.0,0.0,0.0
1,434,枝楠,1.0,4.0,0.0,0.0,19861.0,497.0,402.0,0.0,0.0,1.0
2,435,Mercury_阿凉,1.0,17.0,1.0,0.0,25485.0,520.0,20847.0,1.0,1.0,1.0
1,436,lihua不会写作文,1.0,36.0,6.0,1.0,701.0,2134.0,35638.0,0.0,1.0,1.0
3,437,SA口吐芬芳,1.0,9.0,0.0,1.0,306.0,179.0,158.0,0.0,0.0,0.0
1,438,ksqc_,1.0,4.0,0.0,1.0,708.0,432.0,1467.0,0.0,0.0,0.0
4,439,油兔音乐,0.0,0.0,0.0,1.0,43.0,22.0,33.0,0.0,0.0,0.0
5,440,小happy点,1.0,13.0,2.0,1.0,128.0,579.0,4220.0,0.0,1.0,0.0
4,441,Gyana_J,0.0,0.0,0.0,1.0,56.0,85.0,130.0,0.0,0.0,0.0
1,442,Domiso武士,1.0,6.0,11.0,0.0,788.0,4262.0,15073.0,0.0,0.0,0.0
1,443,Popure_,1.0,21.0,5.0,1.0,119.0,132.0,170.0,0.0,0.0,0.0
1,444,一大颗大桔子,1.0,0.0,11.0,0.0,806.0,1498.0,34030.0,0.0,0.0,0.0
3,445,MelancholyZmon,1.0,4.0,0.0,1.0,226.0,13.0,7.0,0.0,0.0,0.0
3,446,MisterGenessyLeong,1.0,46.0,4.0,1.0,3805.0,1092.0,360.0,0.0,0.0,0.0
5,447,大眼贼让我说话天塌不了,0.0,0.0,0.0,1.0,1329.0,988.0,614.0,0.0,0.0,1.0
2,448,odd__y,0.0,0.0,0.0,0.0,196.0,86.0,5.0,0.0,0.0,0.0
5,449,陳陈陈C__,1.0,2.0,1.0,1.0,324.0,485.0,265.0,0.0,0.0,0.0
1,450,Vivi___ZHOU要好好读书,1.0,11.0,2.0,0.0,644.0,400.0,5841.0,0.0,0.0,0.0
3,451,小叻ROKA,1.0,9.0,0.0,1.0,6058.0,957.0,3212.0,1.0,0.0,1.0
5,452,周笑穿,0.0,0.0,0.0,1.0,143.0,551.0,2403.0,0.0,0.0,0.0
0,453,strong_nn,0.0,0.0,0.0,0.0,546.0,364.0,908.0,0.0,0.0,0.0
5,454,Chersan_,1.0,8.0,2.0,1.0,187.0,510.0,314.0,0.0,0.0,0.0
4,455,尘世间见,0.0,0.0,0.0,1.0,15.0,155.0,184.0,0.0,0.0,0.0
1,456,灬浩晖晖晖晖晖晖,1.0,17.0,1.0,1.0,273.0,101.0,174.0,0.0,0.0,0.0
2,457,M一颗洋葱,1.0,4.0,1.0,0.0,755.0,1383.0,6414.0,1.0,0.0,0.0
3,458,老周叔叔啊,1.0,8.0,1.0,1.0,284.0,379.0,1270.0,0.0,0.0,0.0
4,459,桂陵君,1.0,46.0,9.0,1.0,225.0,364.0,3533.0,0.0,1.0,1.0
1,460,林启裕Jim,1.0,12.0,3.0,1.0,532.0,509.0,2327.0,0.0,0.0,0.0
5,461,張家_四少,1.0,15.0,2.0,1.0,329.0,1226.0,517.0,0.0,0.0,0.0
1,462,虾乐B1996,1.0,9.0,1.0,1.0,282.0,548.0,1711.0,0.0,0.0,0.0
0,463,你害想咋滴,0.0,0.0,0.0,1.0,1319.0,329.0,8.0,0.0,0.0,0.0
4,464,__Huu__,0.0,0.0,0.0,1.0,8.0,75.0,411.0,0.0,0.0,0.0
1,465,胡同酱肉,1.0,12.0,1.0,1.0,442.0,214.0,4917.0,0.0,0.0,1.0
1,466,萌纸,1.0,20.0,3.0,0.0,6196.0,1967.0,22713.0,1.0,0.0,1.0
3,467,我门牙碎了,1.0,4.0,0.0,1.0,145.0,333.0,4104.0,0.0,0.0,0.0
3,468,一只熊诶,1.0,14.0,1.0,1.0,281.0,146.0,221.0,0.0,0.0,0.0
4,469,宇智波带球过人,0.0,0.0,0.0,1.0,10.0,71.0,18.0,0.0,0.0,0.0
4,470,_负加号,0.0,0.0,0.0,1.0,415.0,319.0,10.0,0.0,0.0,0.0
3,471,Davidtheotaku,1.0,2.0,1.0,1.0,1376.0,421.0,1575.0,0.0,0.0,1.0
5,472,九处,1.0,15.0,2.0,1.0,1734.0,5025.0,25044.0,1.0,0.0,0.0
3,473,Saint343,1.0,6.0,2.0,1.0,26.0,42.0,43.0,0.0,0.0,0.0
5,474,从前有只咩萝poi,1.0,31.0,9.0,0.0,468.0,2059.0,24270.0,0.0,0.0,0.0
3,475,BL青涩UE,1.0,2.0,0.0,1.0,38.0,219.0,1038.0,0.0,0.0,0.0
3,476,红空岛寺,1.0,4.0,0.0,1.0,27.0,171.0,183.0,0.0,0.0,0.0
1,477,好名子都被别人起了,1.0,0.0,5.0,1.0,79.0,80.0,174.0,0.0,0.0,0.0
1,478,废柴阿潜,1.0,7.0,1.0,0.0,114.0,228.0,447.0,0.0,0.0,0.0
5,479,被子好冷,0.0,0.0,0.0,0.0,229.0,783.0,1517.0,0.0,0.0,0.0
4,480,二十七要努力赚钱给66开皇帝,0.0,0.0,0.0,1.0,46.0,283.0,218.0,0.0,0.0,0.0
5,481,饭岛靖贵-,1.0,27.0,1.0,1.0,89.0,544.0,716.0,0.0,0.0,0.0
1,482,Alery若梦梦,1.0,7.0,1.0,0.0,139.0,130.0,523.0,0.0,0.0,0.0
5,483,子路我擦勒,0.0,0.0,0.0,1.0,32.0,274.0,779.0,0.0,0.0,0.0
5,484,一份糖炒栗栗子,1.0,6.0,7.0,0.0,434.0,1009.0,3128.0,0.0,0.0,0.0
1,485,来栖蓝,1.0,72.0,11.0,0.0,812.0,505.0,41255.0,0.0,0.0,1.0
1,486,Sweet_VioleT,1.0,4.0,0.0,1.0,46.0,53.0,759.0,0.0,0.0,0.0
3,487,iYaF-,1.0,3.0,0.0,1.0,154.0,164.0,64.0,0.0,0.0,0.0
3,488,渐行渐近近个锤子,1.0,10.0,2.0,1.0,126.0,270.0,143.0,0.0,0.0,0.0
5,489,Lu5h1ife,1.0,10.0,0.0,1.0,99.0,110.0,23.0,0.0,0.0,0.0
1,490,Ray_约定湘南,1.0,5.0,0.0,0.0,799.0,776.0,24121.0,0.0,0.0,0.0
3,491,Cynicus,1.0,12.0,1.0,1.0,15.0,200.0,29.0,0.0,0.0,0.0
3,492,某科学的超中二病,1.0,25.0,3.0,1.0,346.0,423.0,1945.0,0.0,0.0,0.0
1,493,CyyyyyC233,1.0,17.0,1.0,0.0,118.0,677.0,1562.0,0.0,0.0,0.0
5,494,大头_红警13,1.0,1.0,0.0,1.0,171.0,199.0,4328.0,0.0,0.0,0.0
2,495,PM训练家Damian,1.0,27.0,5.0,0.0,804.0,460.0,7768.0,0.0,0.0,0.0
3,496,月似旧时梦,1.0,8.0,3.0,1.0,42.0,117.0,51.0,0.0,0.0,0.0
1,497,要拓宽生命的质量啊-,1.0,14.0,1.0,1.0,118.0,80.0,117.0,0.0,0.0,0.0
1,498,WarfarinAnalogue,1.0,0.0,13.0,0.0,504.0,141.0,6688.0,0.0,0.0,1.0
4,499,9u4p,0.0,0.0,0.0,1.0,88.0,342.0,134.0,0.0,0.0,0.0
1,500,步尘烟今天吃好吃的了吗,1.0,10.0,1.0,1.0,195.0,282.0,549.0,0.0,0.0,0.0
2,501,白鹤行云,1.0,16.0,3.0,0.0,595.0,539.0,3462.0,0.0,0.0,0.0
3,502,CROW-32,1.0,5.0,0.0,1.0,722.0,152.0,2829.0,0.0,0.0,0.0
1,503,木凫连个洬,1.0,10.0,0.0,0.0,39.0,182.0,34.0,0.0,0.0,0.0
5,504,行走不回头,1.0,8.0,1.0,1.0,141.0,70.0,5156.0,0.0,0.0,0.0
4,505,playingapart,0.0,0.0,0.0,1.0,100.0,78.0,202.0,0.0,0.0,0.0
4,506,爱空翻斯坦,0.0,0.0,0.0,1.0,93.0,147.0,173.0,0.0,0.0,0.0
2,507,drizzle在等不高兴,1.0,16.0,0.0,0.0,408.0,691.0,315.0,0.0,0.0,0.0
0,508,彷徨的向日葵,0.0,0.0,0.0,0.0,69.0,181.0,1294.0,0.0,0.0,0.0
0,509,GanChongren,0.0,0.0,0.0,1.0,145.0,3222.0,5419.0,0.0,0.0,0.0
3,510,飞哥皇冠瑜伽会所,1.0,13.0,1.0,1.0,8.0,99.0,832.0,0.0,0.0,0.0
4,511,三千院凰,0.0,0.0,0.0,1.0,70.0,297.0,162.0,0.0,0.0,0.0
3,512,SheepishRicardo,1.0,4.0,2.0,1.0,57.0,559.0,1705.0,0.0,0.0,0.0
5,513,理想未三旬,1.0,14.0,1.0,1.0,48.0,200.0,2815.0,0.0,0.0,0.0
2,514,回收不明白小羊,1.0,16.0,1.0,0.0,140.0,1005.0,13436.0,0.0,0.0,0.0
3,515,陪苏老师度过漫长岁月,1.0,13.0,4.0,1.0,29992.0,575.0,5188.0,1.0,0.0,1.0
1,516,神奇霸王炮竹,1.0,6.0,0.0,0.0,530.0,2702.0,11041.0,0.0,0.0,0.0
0,517,-YanHal-,0.0,0.0,0.0,1.0,4315.0,467.0,36.0,0.0,0.0,1.0
